index,pid,Minutes,Goals,Assists,Attempt on Goal,Key Pass,Accurate Key Passes,On Target,Attempts inside the Box,Attempts outside the Box,Attempts Off Target,Cross,Passes,Accurate Passes,Air Challange,Won Air Challange,Ground Challenges,Won Ground Challenges,Dribbles,Successful Dribbles,Tackles,Successful Tackles,Ball Recoveries,Ball Recoveries in Opponents Half,Ball Recoveries in Own Half,Blocked Attempts on Goal,Lost Ball,Lost Ball own half,Own Goal,Penalty Miss,Yellow Card,Red Card,Fouls,Opponent Fouls,Offside,Appearances,Sub Out,Sub In,Coped Goals,Stops,Clean Net,Threat Denied by Goalkeeper,Goalie Mistake,Penalty Goals,Penalties Coped,Season,Gameweek
414,341559,97,0,0,1,1,1,1,1,0,0,2,46,38,4,2,9,6,2,1,6,5,7,2,5,0,6,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
415,340791,97,0,0,4,0,0,1,0,0,2,0,52,44,6,2,10,6,1,1,6,2,5,4,1,1,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
416,334794,97,0,0,1,0,0,0,1,0,1,1,39,32,3,3,4,0,0,0,2,0,8,0,8,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
417,331362,97,0,0,1,0,0,0,0,0,1,4,29,21,2,0,14,4,4,1,3,1,2,0,2,0,11,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
418,331155,97,0,0,0,1,1,0,0,0,0,3,91,82,6,4,7,2,2,0,4,1,4,1,3,0,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
419,327768,97,0,0,0,0,0,0,0,0,0,6,48,40,1,1,10,5,2,2,4,2,4,1,3,0,7,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19/20,3
420,296664,97,1,0,5,1,1,3,2,3,2,1,58,47,2,1,14,5,3,2,3,1,5,1,4,0,14,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
421,286047,97,0,0,0,0,0,0,0,0,0,0,32,24,1,1,1,1,0,0,0,0,4,0,4,0,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,19/20,3
422,211122,97,0,0,0,0,0,0,0,0,0,0,37,31,5,2,7,4,0,0,2,0,6,0,6,2,5,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
423,179745,97,0,0,0,0,0,0,0,0,0,1,40,37,0,0,12,8,4,4,4,2,9,4,5,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
424,177846,97,0,0,0,0,0,0,0,0,0,0,37,36,0,0,1,1,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,19/20,3
425,158682,97,0,0,0,0,0,0,0,0,0,0,26,20,2,2,0,0,0,0,0,0,2,0,2,0,5,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,19/20,3
426,157365,97,0,0,0,0,0,0,0,0,0,0,28,19,1,0,7,6,0,0,2,2,5,0,5,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
427,128010,97,0,0,4,0,0,1,3,1,3,5,44,25,2,1,10,3,7,3,1,0,1,0,1,0,8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
428,127479,97,0,0,0,0,0,0,0,0,0,0,16,13,2,1,3,1,0,0,0,0,4,1,3,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
429,94920,97,0,0,0,0,0,0,0,0,0,0,51,46,14,9,11,9,4,3,3,3,14,0,14,0,3,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,3
430,46197,97,0,0,0,2,0,0,0,0,0,0,117,108,3,2,11,7,3,3,3,1,10,2,8,1,6,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
431,45759,97,0,0,2,4,1,0,0,0,2,7,47,31,0,0,15,6,5,3,2,2,0,0,0,0,13,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
432,18846,97,0,0,5,0,0,1,4,1,3,0,16,14,19,7,9,1,1,0,1,0,1,1,0,0,12,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
433,14433,97,0,0,0,0,0,0,0,0,0,1,56,49,2,2,6,6,1,1,2,2,10,0,10,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
434,13953,97,1,0,1,1,0,1,1,0,0,1,71,58,6,3,7,2,0,0,2,1,5,1,4,0,7,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,3
435,12912,97,0,0,0,0,0,0,0,0,0,0,44,38,0,0,1,1,0,0,0,0,14,0,14,0,3,2,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,19/20,3
436,10353,97,0,0,0,0,0,0,0,0,0,0,20,11,4,4,8,6,0,0,3,2,5,0,5,1,6,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
437,7923,97,0,0,0,0,0,0,0,0,0,1,37,28,0,0,13,9,0,0,4,3,7,0,7,0,9,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,19/20,3
438,394101,96,0,0,2,1,1,1,1,1,0,2,32,21,13,7,12,5,0,0,1,0,1,0,1,0,22,6,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,19/20,3
439,385071,96,0,0,0,1,1,0,0,0,0,0,44,38,4,2,5,5,0,0,2,2,5,0,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
440,340839,96,0,0,1,0,0,0,0,0,1,0,108,102,7,4,10,8,0,0,7,5,7,2,5,0,5,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
441,338208,96,0,0,0,0,0,0,0,0,0,0,22,19,0,0,0,0,0,0,0,0,4,0,4,0,2,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,19/20,3
442,337677,96,0,0,1,0,0,0,1,0,1,2,45,35,2,1,10,7,4,2,4,3,8,1,7,1,7,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
443,247035,96,0,0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,5,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19/20,3
444,243000,96,0,0,0,0,0,0,0,0,0,0,77,71,8,4,10,5,1,0,1,0,10,0,10,2,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
445,229368,96,0,0,0,1,0,0,0,0,0,2,33,27,4,2,4,3,0,0,2,2,3,0,3,0,3,3,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
446,163104,96,0,0,1,1,0,0,0,0,0,1,73,64,1,1,8,2,1,0,2,1,3,0,3,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
447,127665,96,1,0,2,2,1,2,2,0,0,2,95,91,0,0,8,3,0,0,1,0,4,1,3,0,8,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,3
448,46980,96,0,0,0,0,0,0,0,0,0,0,26,24,0,0,3,3,0,0,3,3,4,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
449,46305,96,0,0,0,1,1,0,0,0,0,0,49,37,2,0,13,5,2,1,4,3,3,1,2,0,12,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,19/20,3
450,46086,96,0,0,2,2,1,1,1,1,1,2,88,73,3,1,5,2,1,0,2,1,5,1,4,1,6,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
451,45786,96,0,0,0,0,0,0,0,0,0,6,54,44,1,1,9,3,2,1,2,1,7,2,5,0,7,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
452,13251,96,0,0,1,0,0,0,0,0,1,0,79,75,6,4,11,6,0,0,3,2,9,4,5,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
453,493236,95,0,0,0,0,0,0,0,0,0,0,41,34,4,3,4,3,0,0,2,2,6,0,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
454,455373,95,0,0,2,1,0,0,2,0,1,4,20,13,3,1,8,1,1,1,1,0,1,0,1,0,14,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,19/20,3
455,444615,95,0,0,0,0,0,0,0,0,0,2,40,31,1,0,5,0,2,0,2,0,3,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
456,430404,95,0,0,0,0,0,0,0,0,0,5,39,29,0,0,7,5,0,0,5,5,4,1,3,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
457,421752,95,0,0,1,0,0,0,0,0,1,0,46,38,3,1,12,9,2,0,6,5,5,0,5,0,4,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,3
458,402906,95,0,0,0,0,0,0,0,0,0,2,50,41,2,2,7,2,1,1,4,1,5,0,5,1,6,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,19/20,3
459,387378,95,1,0,3,0,0,3,0,0,0,2,57,49,2,1,7,4,3,2,2,1,1,1,0,0,8,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
460,378384,95,0,0,0,0,0,0,0,0,0,0,16,16,1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,2,2,2,19/20,3
461,361389,95,0,0,1,0,0,0,1,0,0,0,14,9,5,1,14,4,1,0,3,2,1,0,1,0,12,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,19/20,3
462,331248,95,0,0,0,0,0,0,0,0,0,0,43,38,1,1,5,4,0,0,0,0,6,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
463,327390,95,0,0,0,1,0,0,0,0,0,0,53,46,5,5,6,2,0,0,2,1,7,0,7,3,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
464,235545,95,0,0,2,0,0,0,0,0,2,0,38,33,2,1,10,6,4,2,3,2,3,2,1,0,7,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,3
465,131676,95,2,2,5,1,0,3,4,1,1,0,32,25,6,1,9,3,1,1,1,0,0,0,0,0,9,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19/20,3
466,69885,95,0,0,0,0,0,0,0,0,0,0,44,34,5,3,6,5,0,0,6,5,12,1,11,0,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
467,45969,95,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0,0,0,7,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
468,45831,95,1,0,3,0,0,1,2,1,0,3,32,23,2,0,10,7,0,0,4,1,6,0,6,0,5,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,19/20,3
469,451035,94,0,0,0,1,0,0,0,0,0,0,35,28,3,0,20,8,6,3,5,1,3,0,3,1,7,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
471,411501,94,0,0,5,0,0,2,0,0,1,1,45,42,2,0,10,5,3,3,1,0,2,0,2,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
472,394341,94,0,0,0,0,0,0,0,0,0,4,64,56,2,1,10,6,4,3,3,2,5,0,5,0,4,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
473,373680,94,0,0,0,0,0,0,0,0,0,0,38,30,5,4,5,4,0,0,2,2,4,0,4,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
474,372897,94,0,0,3,0,0,1,1,2,2,1,21,15,1,0,19,13,14,8,1,1,3,0,3,0,7,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,19/20,3
475,351624,94,0,0,0,1,1,0,0,0,0,5,68,48,3,1,7,2,0,0,1,0,6,1,5,0,9,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
476,331500,94,0,0,1,0,0,0,1,0,1,1,66,58,5,1,12,8,4,2,4,3,11,3,8,0,5,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
477,327900,94,0,0,1,1,1,0,0,0,1,4,29,20,5,4,9,5,2,2,6,2,5,2,3,0,7,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,3
478,182544,94,0,0,0,0,0,0,0,0,0,2,45,32,1,0,6,3,1,0,0,0,5,0,5,0,11,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
479,54642,94,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19/20,3
480,46443,94,0,0,0,0,0,0,0,0,0,0,29,21,1,1,0,0,0,0,0,0,1,0,1,0,4,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,19/20,3
481,45918,94,0,0,1,0,0,0,1,0,1,0,47,36,3,2,14,10,0,0,6,4,11,2,9,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
482,40005,94,0,0,3,0,0,0,0,0,3,0,57,50,7,5,11,7,2,2,7,4,6,0,6,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
483,28506,94,0,0,1,1,0,1,1,0,0,0,70,60,3,1,9,4,1,0,5,3,8,2,6,0,7,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
484,22542,94,0,0,3,1,1,0,2,1,1,1,23,20,5,1,18,6,8,3,1,1,0,0,0,0,11,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
485,402873,93,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,19/20,3
486,340803,93,0,0,1,0,0,0,0,0,1,6,71,58,2,2,7,5,1,0,3,3,6,0,6,0,9,5,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
487,337650,93,0,0,0,0,0,0,0,0,0,1,82,70,0,0,12,10,1,0,5,4,4,2,2,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
488,308493,93,0,0,1,0,0,0,0,0,1,1,55,49,4,2,6,3,0,0,1,1,7,0,7,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
489,286641,93,0,1,0,0,0,0,0,0,0,1,27,22,0,0,17,8,3,1,9,6,2,0,2,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
490,257397,93,0,0,0,0,0,0,0,0,0,0,39,38,4,2,9,4,0,0,2,0,9,2,7,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
491,228414,93,0,0,1,1,0,0,0,0,1,3,26,17,4,2,12,7,2,1,3,3,4,0,4,0,7,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
492,217587,93,0,0,3,3,0,0,1,2,1,3,35,24,3,2,20,9,8,5,1,1,1,0,1,0,5,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,19/20,3
493,197109,93,0,0,0,0,0,0,0,0,0,0,25,21,0,0,9,5,1,0,2,2,6,2,4,0,3,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,3
494,193488,93,0,0,3,0,0,0,2,1,3,4,31,23,1,0,15,10,6,2,1,1,1,1,0,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,19/20,3
495,178602,93,0,0,0,0,0,0,0,0,0,0,33,26,1,1,14,6,0,0,8,5,8,1,7,0,6,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
496,166065,93,0,0,2,0,0,1,0,0,1,1,76,71,0,0,18,9,3,0,9,6,7,6,1,0,5,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
497,62283,93,0,0,0,0,0,0,0,0,0,0,24,13,0,0,0,0,0,0,0,0,6,0,6,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
498,48444,93,0,0,0,0,0,0,0,0,0,0,25,18,3,2,9,4,1,0,3,1,6,2,4,1,3,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
499,45720,93,0,0,0,0,0,0,0,0,0,2,35,26,4,2,10,4,3,1,3,3,2,0,2,0,10,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
500,45717,93,0,0,0,0,0,0,0,0,0,0,27,21,5,5,4,3,0,0,3,3,8,0,8,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
501,373338,91,0,0,1,1,1,1,0,0,0,0,41,28,4,4,19,12,7,3,10,7,13,4,9,0,8,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,3
502,331212,91,0,0,1,1,1,0,1,0,1,2,46,38,0,0,12,4,5,2,5,2,2,2,0,0,4,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,3
503,327831,90,0,0,1,0,0,1,0,0,0,0,40,36,3,1,10,4,1,1,4,2,5,1,4,0,2,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,3
504,415695,88,0,0,3,2,1,1,3,0,0,4,24,16,1,0,14,7,6,5,3,1,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19/20,3
505,46422,88,0,0,1,0,0,1,1,0,0,0,10,8,6,1,11,4,4,2,0,0,0,0,0,0,6,0,0,0,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0,19/20,3
506,174672,83,0,0,4,0,0,1,1,3,2,1,22,14,11,7,13,5,4,1,2,1,0,0,0,1,15,5,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,19/20,3
507,168972,83,0,0,3,0,0,0,1,2,1,2,28,26,2,1,6,1,1,0,3,1,3,1,2,0,3,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
508,475548,80,0,0,1,0,0,1,1,0,0,2,13,5,2,1,6,3,1,0,2,1,0,0,0,0,7,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
509,402798,79,0,0,0,0,0,0,0,0,0,0,40,38,1,0,1,0,0,0,0,0,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
510,197070,79,0,0,0,1,1,0,0,0,0,0,32,31,3,1,10,4,5,3,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
511,59385,79,0,0,3,0,0,2,2,1,1,5,50,36,2,0,9,6,6,4,2,2,1,1,0,0,8,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,3
512,349665,78,0,0,1,0,0,1,1,0,0,1,14,9,1,0,20,14,8,7,2,2,3,0,3,0,8,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,19/20,3
513,45654,78,0,0,1,0,0,1,1,0,0,0,14,11,5,0,6,3,4,1,1,1,0,0,0,0,4,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
514,95478,76,0,0,1,0,0,1,1,0,0,0,13,9,5,2,12,5,4,1,4,2,2,1,1,0,7,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
515,179703,74,0,1,1,1,1,1,0,0,0,2,30,20,0,0,15,4,6,0,1,0,3,0,3,0,11,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
516,178944,73,0,0,2,0,0,0,1,1,1,2,25,19,0,0,9,4,6,3,1,1,3,0,3,0,7,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
517,174690,71,0,0,1,0,0,1,1,0,0,1,21,16,9,4,16,8,4,3,3,2,4,3,1,0,11,2,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,19/20,3
518,68343,71,0,1,0,1,1,0,0,0,0,0,50,46,1,1,4,0,0,0,2,0,1,0,1,0,2,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
519,46494,70,0,0,1,0,0,0,0,0,0,1,22,18,1,1,2,2,0,0,1,1,3,0,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
520,475770,69,0,0,0,0,0,0,0,0,0,1,31,21,0,0,9,4,4,1,4,3,2,1,1,1,10,5,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
521,196191,68,0,1,2,1,1,1,1,1,1,0,15,11,2,2,7,1,1,1,0,0,1,0,1,0,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
522,45756,68,0,0,4,0,0,2,1,3,1,0,25,21,1,1,6,4,2,2,2,2,1,1,0,0,5,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,19/20,3
523,331452,67,0,0,1,0,0,0,0,0,0,1,66,61,3,2,8,2,1,1,5,1,3,1,2,0,3,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
524,11253,67,1,0,3,1,0,2,3,0,1,0,12,11,3,0,7,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19/20,3
525,341835,66,0,0,1,0,0,0,0,0,1,7,65,47,5,4,6,4,0,0,2,2,6,0,6,0,9,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,19/20,3
526,178263,66,0,0,0,3,0,0,0,0,0,1,37,23,2,1,10,5,3,3,1,1,0,0,0,0,11,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,19/20,3
527,327381,65,1,0,3,1,0,1,0,0,0,1,20,12,1,0,6,4,4,2,1,1,2,0,2,0,7,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
528,246468,65,0,0,0,1,0,0,0,0,0,1,33,29,0,0,13,9,5,3,6,5,4,1,3,1,6,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
529,178251,65,0,0,0,2,1,0,0,0,0,5,19,10,1,1,12,7,5,4,1,1,1,0,1,0,8,0,0,0,0,0,3,1,2,1,1,0,0,0,0,0,0,0,0,19/20,3
530,155874,64,0,0,1,0,0,0,1,0,0,0,8,8,6,1,7,0,1,0,1,0,0,0,0,0,6,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,19/20,3
531,182547,63,0,0,0,1,1,0,0,0,0,1,8,5,3,0,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19/20,3
532,449238,62,0,0,1,0,0,1,0,0,0,1,9,6,1,0,7,2,2,1,1,0,0,0,0,0,5,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,3
533,328014,61,0,0,1,0,0,0,0,0,1,0,20,13,4,1,12,6,0,0,10,5,5,1,4,1,6,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
534,256347,61,0,0,1,0,0,0,0,0,1,0,19,16,2,1,18,9,2,2,12,6,5,0,5,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,3
535,228027,61,0,0,1,1,0,0,0,0,1,0,18,16,1,1,9,3,1,1,4,2,5,4,1,0,4,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,19/20,3
536,45891,61,0,0,1,1,0,0,1,0,1,1,15,10,0,0,8,1,1,1,1,0,1,1,0,0,6,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,3
537,449250,59,0,0,1,0,0,0,0,0,0,0,17,14,2,2,6,1,1,0,3,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
538,128001,58,0,0,4,0,0,1,4,0,3,1,16,13,3,1,9,3,1,1,2,1,1,0,1,0,7,1,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,19/20,3
539,475806,57,0,0,1,1,1,0,0,0,0,0,12,11,0,0,5,2,0,0,5,2,2,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
540,331359,55,0,0,0,0,0,0,0,0,0,1,21,18,3,1,9,5,4,2,3,2,2,0,2,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
541,47037,52,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,19/20,3
542,438387,50,0,1,1,0,0,0,1,0,1,1,10,9,1,1,8,6,4,3,3,2,2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
543,449253,48,0,0,0,1,0,0,0,0,0,0,17,16,0,0,5,2,0,0,3,2,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
544,88278,48,0,0,0,0,0,0,0,0,0,0,27,22,2,0,2,1,0,0,1,1,1,0,1,0,4,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,19/20,3
545,8226,48,0,0,1,0,0,1,1,0,0,0,15,12,1,0,6,1,1,0,1,1,1,1,0,0,3,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,3
546,334755,47,0,0,0,0,0,0,0,0,0,0,12,8,0,0,2,1,0,0,2,1,1,0,1,0,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
547,23679,47,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,2,0,2,0,2,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,19/20,3
548,127671,46,0,0,0,0,0,0,0,0,0,0,6,4,1,1,6,1,2,1,2,0,1,0,1,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,3
549,486099,44,0,0,0,2,0,0,0,0,0,2,15,11,4,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
550,45882,42,0,0,1,2,1,1,0,0,0,0,17,14,2,0,10,8,5,4,4,4,2,0,2,0,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,3
551,412008,38,0,0,0,0,0,0,0,0,0,0,8,8,1,0,10,3,4,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,3
